age,sex,race,marital-status,relationship,workclass,fnlwgt,education,education-num,occupation,capital-gain,capital-loss,hours-per-week,native-country,target
45,1,0,2,0,2,45857,1,9,0,0,0,28,0,<=50K
24,0,0,0,3,3,191073,1,9,12,0,0,40,0,<=50K
44,0,0,1,1,2,116632,5,10,3,0,0,40,0,>50K
27,0,0,0,5,2,405855,4,5,10,0,0,40,4,<=50K
20,0,0,0,0,2,298227,5,10,5,0,0,35,0,<=50K
44,1,1,6,4,2,290521,1,9,1,0,0,40,0,<=50K
51,0,3,1,1,2,56915,1,9,10,0,0,40,0,<=50K
20,0,0,1,1,2,146538,1,9,8,0,0,40,0,<=50K
19,1,1,0,3,2,206399,1,9,8,0,0,40,0,<=50K
45,0,0,1,1,5,197332,5,10,10,0,0,55,0,>50K
60,0,0,1,1,2,245062,1,9,10,0,0,40,0,>50K
44,1,0,1,2,1,234885,1,9,5,0,0,40,0,>50K
40,0,2,1,1,2,72887,9,11,8,0,0,40,0,>50K
30,1,0,1,2,2,180374,1,9,1,0,0,40,0,<=50K
38,0,1,1,1,2,351299,5,10,6,0,0,50,0,<=50K
23,0,0,1,1,2,54012,1,9,6,0,0,60,0,<=50K
44,0,0,0,3,2,116632,6,12,7,0,0,40,0,<=50K
54,0,1,1,1,4,288825,1,9,6,0,0,40,0,<=50K
32,0,0,1,1,2,132601,0,13,3,0,0,50,0,<=50K
50,0,0,3,4,2,193374,15,2,10,0,0,40,0,<=50K
24,1,0,0,0,2,170070,0,13,9,0,0,20,0,<=50K
37,1,0,1,2,2,126708,1,9,0,0,0,60,0,<=50K
52,0,0,2,4,2,35598,1,9,6,0,0,40,0,<=50K
38,0,0,1,1,2,33983,5,10,6,0,0,40,0,<=50K
49,0,0,1,1,2,192776,3,14,1,0,1977,45,0,>50K
30,1,0,1,2,2,118551,0,13,9,0,0,16,0,>50K
60,0,0,0,4,2,201965,5,10,3,0,0,40,0,>50K
35,0,0,0,0,2,285020,1,9,10,0,0,40,0,<=50K
30,0,0,0,0,2,303990,1,9,6,0,0,60,0,<=50K
67,1,0,2,0,2,49401,9,11,4,0,0,24,0,<=50K
46,1,0,0,0,2,279196,0,13,10,0,0,40,0,<=50K
17,0,0,0,0,2,211870,4,5,4,0,0,6,0,<=50K
22,0,0,0,3,2,281432,5,10,2,0,0,30,0,<=50K
27,0,0,0,0,2,161155,12,6,4,0,0,40,0,<=50K
23,1,0,0,4,2,197904,1,9,4,0,0,35,0,<=50K
33,0,0,1,1,2,111746,6,12,10,0,0,45,20,<=50K
43,0,0,1,1,1,170721,5,10,10,0,0,20,0,<=50K
28,0,0,0,0,0,70100,0,13,3,0,0,20,0,<=50K
41,1,0,3,4,2,193626,1,9,10,0,0,40,0,<=50K
25,1,1,3,3,2,189775,5,10,0,0,0,20,0,<=50K
59,0,0,1,1,4,286967,1,9,6,0,0,45,0,<=50K
45,1,0,2,4,4,164427,0,13,3,0,0,40,0,<=50K
38,0,0,1,1,2,91039,0,13,5,15024,0,60,0,>50K
40,1,0,0,0,2,347934,1,9,4,0,0,35,0,<=50K
46,0,0,2,0,3,371373,1,9,0,0,0,40,0,<=50K
35,1,0,0,0,2,32220,6,12,1,0,0,60,0,<=50K
34,1,0,2,4,2,187251,1,9,3,0,0,25,0,<=50K
33,0,0,0,3,2,178107,0,13,10,0,0,20,0,<=50K
41,1,0,2,4,2,343121,1,9,0,0,0,36,0,<=50K
20,0,0,0,3,2,262749,5,10,8,0,0,40,0,<=50K
23,0,0,0,3,2,403107,11,3,4,0,0,40,22,<=50K
26,1,0,0,0,2,64293,5,10,3,0,0,35,0,<=50K
23,0,0,0,0,4,324960,1,9,7,0,0,40,12,<=50K
62,0,0,1,1,4,114060,1,9,6,0,0,40,0,<=50K
52,0,0,1,1,2,48925,5,10,0,0,0,40,0,<=50K
58,1,0,2,4,2,180980,5,10,4,0,0,42,23,<=50K
25,1,0,0,0,2,181054,0,13,5,0,0,40,0,<=50K
24,0,1,0,0,2,388093,0,13,1,0,0,40,0,<=50K
19,0,0,0,3,2,249609,5,10,11,0,0,8,0,<=50K
43,0,0,1,1,2,112131,5,10,1,0,0,40,0,<=50K
47,1,1,4,4,4,543162,1,9,0,0,0,40,0,<=50K
39,1,0,2,4,2,91996,1,9,4,0,0,40,0,<=50K
49,0,0,3,4,2,141944,9,11,2,0,1380,42,0,<=50K
32,0,0,0,0,2,37070,9,11,10,0,0,45,0,<=50K
34,0,0,1,1,2,337587,5,10,3,0,0,50,0,>50K
28,0,0,2,0,2,189346,1,9,10,0,0,45,0,<=50K
25,1,3,0,0,2,267044,5,10,0,0,0,20,0,<=50K
34,0,0,1,1,2,108116,0,13,3,0,0,50,0,>50K
38,0,0,1,1,5,99146,0,13,1,15024,0,80,0,>50K
50,0,0,1,1,2,196232,1,9,1,7688,0,50,0,>50K
24,0,1,2,0,4,248344,5,10,2,0,0,50,0,<=50K
37,0,0,1,1,4,186035,5,10,9,0,0,45,0,>50K
44,0,0,2,4,2,177905,5,10,8,0,0,58,0,>50K
28,1,0,1,2,2,85812,5,10,5,0,0,40,0,<=50K
42,0,0,1,1,2,221172,0,13,1,0,0,40,0,>50K
74,1,0,2,0,2,99183,5,10,0,0,0,9,0,<=50K
38,0,0,1,1,1,190387,1,9,10,0,0,50,0,<=50K
44,0,0,1,1,1,202692,3,14,3,0,0,40,0,<=50K
44,1,4,2,4,2,109339,2,7,8,0,0,46,5,<=50K
26,0,0,0,0,2,108658,1,9,8,0,0,40,0,<=50K
36,0,1,1,1,2,197202,1,9,4,0,0,40,0,<=50K
41,1,0,1,2,2,101739,6,12,1,0,0,50,0,>50K
67,0,0,1,1,2,231559,10,15,3,20051,0,48,0,>50K
39,0,0,1,1,4,207853,14,8,9,0,0,50,0,<=50K
57,1,1,6,0,2,190942,15,2,13,0,0,30,0,<=50K
29,0,0,4,0,2,102345,9,11,10,0,0,40,0,<=50K
31,1,0,0,0,5,41493,0,13,7,0,0,45,0,<=50K
44,0,0,1,1,2,210525,5,10,6,0,0,40,0,<=50K
29,0,0,0,3,2,133937,8,16,3,0,0,40,0,<=50K
30,1,0,0,4,2,237903,5,10,2,0,0,40,0,<=50K
27,0,0,0,0,2,163862,1,9,6,0,0,40,0,<=50K
27,0,0,1,1,2,201872,5,10,5,0,0,50,0,<=50K
32,1,0,0,0,2,84179,1,9,2,0,0,45,0,<=50K
58,1,0,1,2,2,51662,12,6,4,0,0,8,0,<=50K
35,0,0,1,1,4,233327,5,10,11,0,0,40,0,<=50K
21,0,0,0,3,2,259510,1,9,2,0,0,36,0,<=50K
28,0,0,0,4,2,184831,5,10,10,0,0,40,0,<=50K
46,0,0,2,0,1,245724,5,10,1,0,0,50,0,<=50K
36,1,0,4,4,1,27053,1,9,4,0,0,40,0,<=50K
72,1,0,6,4,2,205343,2,7,0,0,0,40,0,<=50K
35,1,1,1,2,2,229328,1,9,8,0,0,40,0,<=50K
33,1,1,2,4,3,319560,9,11,10,0,0,40,0,>50K
69,1,0,0,0,2,136218,2,7,8,0,0,40,0,<=50K
35,0,0,1,1,2,54576,1,9,8,0,0,40,0,<=50K
34,1,0,1,2,2,148291,1,9,9,0,0,32,0,<=50K
30,0,0,1,1,2,152453,2,7,4,0,0,40,4,<=50K
28,0,0,0,0,2,114053,0,13,6,0,0,55,0,<=50K
54,0,0,1,1,2,212960,0,13,5,0,0,35,0,>50K
47,0,0,1,1,2,264052,5,10,3,0,0,50,0,>50K
24,1,1,0,4,2,82804,1,9,2,0,0,40,0,<=50K
52,0,0,1,1,1,334273,0,13,3,0,0,60,0,>50K
20,0,3,0,3,2,27337,1,9,2,0,0,48,0,<=50K
43,0,0,1,1,5,188436,3,14,1,5013,0,45,0,<=50K
45,1,0,4,4,2,433665,7,4,4,0,0,40,4,<=50K
29,0,0,4,0,1,110663,1,9,10,0,0,35,0,<=50K
47,0,0,2,4,2,87490,3,14,1,0,0,42,0,<=50K
24,0,0,0,3,2,354351,1,9,10,0,0,40,0,<=50K
51,0,0,1,1,2,95469,1,9,3,0,0,40,0,<=50K
17,0,0,0,3,2,242718,2,7,5,0,0,12,0,<=50K
37,0,0,1,1,2,22463,9,11,10,0,1977,40,0,>50K
27,1,0,0,0,2,158156,8,16,3,0,0,70,0,<=50K
29,0,0,1,2,2,350162,0,13,1,0,0,40,0,>50K
36,1,0,2,4,1,28738,6,12,5,0,0,35,0,<=50K
58,1,0,0,0,4,283635,0,13,3,0,0,40,0,<=50K
26,0,0,1,1,1,86646,5,10,10,0,0,45,0,<=50K
57,0,0,1,1,2,69884,1,9,5,0,0,40,0,>50K
59,0,0,1,1,2,199713,1,9,10,0,0,40,0,<=50K
27,0,0,1,1,2,181659,1,9,8,0,0,40,0,<=50K
31,0,0,0,0,1,340939,0,13,9,0,0,40,0,<=50K
21,1,0,0,3,2,197747,5,10,5,0,0,24,0,<=50K
29,0,0,0,0,2,34292,5,10,0,0,0,60,0,<=50K
18,0,0,0,3,2,156764,2,7,4,0,0,40,0,<=50K
52,0,0,1,1,2,25826,12,6,10,0,1887,47,0,>50K
57,0,0,2,0,5,103948,0,13,3,0,0,80,0,<=50K
60,0,0,0,0,2,39352,7,4,6,0,0,48,0,>50K
31,0,0,1,1,2,168387,0,13,3,7688,0,40,8,>50K
23,1,0,0,3,2,117789,0,13,0,0,0,40,0,<=50K
27,0,0,0,3,2,267147,1,9,5,0,0,40,0,<=50K
42,0,0,1,1,1,214242,10,15,3,0,1902,50,0,>50K
25,0,0,0,0,2,200408,5,10,9,2174,0,40,0,<=50K
49,1,0,0,0,2,136455,0,13,3,0,0,45,0,<=50K
32,0,0,0,0,2,239824,0,13,9,0,0,40,0,<=50K
19,0,0,0,3,2,217039,5,10,0,0,0,28,0,<=50K
60,1,0,2,0,2,51290,7,4,4,0,0,40,0,<=50K
42,0,0,1,1,4,175674,4,5,4,0,0,40,0,<=50K
35,0,0,0,0,1,194404,6,12,7,0,0,40,0,<=50K
48,1,1,0,4,2,45612,1,9,0,0,0,37,0,<=50K
51,0,0,1,1,2,410114,3,14,10,0,0,40,0,>50K
29,0,3,0,0,2,182521,1,9,10,0,0,40,0,<=50K
36,0,1,4,0,4,339772,1,9,1,0,0,40,0,<=50K
17,1,0,0,3,2,169658,12,6,4,0,0,21,0,<=50K
52,1,0,2,0,2,200853,3,14,3,6849,0,60,0,<=50K
24,0,0,0,0,2,247564,1,9,10,0,0,40,0,<=50K
24,0,0,1,1,2,249909,1,9,2,0,0,50,0,<=50K
26,0,0,0,3,4,208122,0,13,3,1055,0,40,0,<=50K
27,1,0,0,3,2,109881,0,13,4,0,0,20,0,<=50K
39,0,0,0,3,2,207824,1,9,2,0,0,60,0,<=50K
30,0,1,1,1,2,369027,1,9,6,0,0,45,0,<=50K
50,0,0,1,1,1,114117,1,9,1,0,0,32,0,<=50K
52,0,0,1,1,5,51048,0,13,5,0,0,55,0,<=50K
46,0,0,1,1,2,102388,10,15,3,15024,0,45,0,>50K
23,1,0,0,3,2,190483,0,13,5,0,0,20,0,<=50K
45,1,1,6,0,2,462440,2,7,4,0,0,20,0,<=50K
65,1,1,6,4,2,109351,4,5,13,0,0,24,0,<=50K
29,0,0,1,1,2,34383,9,11,6,0,0,55,0,<=50K
47,0,0,3,4,2,241832,4,5,2,0,0,40,22,<=50K
30,0,1,0,3,2,124187,1,9,7,0,0,60,0,<=50K
34,0,0,1,1,2,153614,1,9,5,0,0,45,0,>50K
38,0,0,1,1,1,267556,1,9,5,0,0,64,0,<=50K
33,0,0,1,1,2,205469,5,10,1,0,0,40,0,>50K
49,0,0,1,1,2,268090,0,13,5,0,0,26,0,>50K
47,1,1,0,4,1,165039,5,10,4,0,0,40,0,<=50K
49,1,1,4,4,4,120451,12,6,4,0,0,40,0,<=50K
43,0,0,1,1,2,154374,5,10,10,15024,0,60,0,>50K
30,1,1,1,2,2,103649,0,13,0,0,0,40,0,>50K
58,0,0,1,1,1,35723,1,9,10,0,0,60,0,<=50K
19,1,0,0,3,2,262601,1,9,4,0,0,14,0,<=50K
21,0,0,0,0,2,226181,0,13,2,0,0,40,0,<=50K
33,0,0,1,1,2,175697,0,13,1,15024,0,60,0,>50K
47,0,0,1,1,5,248145,11,3,6,0,0,50,1,<=50K
52,0,0,1,1,1,289436,8,16,3,0,0,60,0,>50K
26,0,0,2,0,2,75654,1,9,10,0,0,55,0,<=50K
60,0,0,1,1,2,199378,1,9,10,0,0,40,0,<=50K
21,0,0,0,3,2,160968,5,10,2,0,0,40,0,<=50K
36,0,0,1,1,2,188563,5,10,5,5178,0,50,0,>50K
31,0,0,1,1,2,55849,5,10,10,0,0,45,0,<=50K
50,0,0,4,0,5,195322,8,16,3,0,0,40,0,>50K
31,1,0,2,4,4,402089,1,9,0,0,0,40,0,<=50K
71,0,0,1,1,2,78277,1,9,10,0,0,15,0,<=50K
30,0,0,1,1,0,169496,0,13,9,0,0,40,0,>50K
20,0,0,0,3,2,130959,5,10,4,0,0,20,0,<=50K
24,0,0,0,5,2,556660,1,9,1,4101,0,50,0,<=50K
35,0,2,1,1,2,292472,8,16,3,0,0,40,18,>50K
38,1,0,4,0,0,143774,5,10,1,0,0,45,0,<=50K
27,1,0,0,3,2,288341,1,9,8,0,0,32,0,<=50K
29,1,2,0,4,0,71592,5,10,0,0,0,40,11,<=50K
34,0,0,1,1,2,106742,1,9,10,0,0,45,0,<=50K
44,0,0,1,1,2,219288,7,4,10,0,0,35,0,<=50K
43,0,0,1,1,2,174524,1,9,8,0,0,40,0,>50K
44,0,1,1,1,1,335183,14,8,2,0,0,40,0,>50K
35,0,0,0,0,2,261293,3,14,5,0,0,60,0,<=50K
27,0,0,0,0,2,111900,5,10,3,0,0,40,0,<=50K
43,0,0,0,0,4,194360,3,14,3,0,0,38,0,<=50K
20,1,0,0,0,2,81145,5,10,5,0,0,25,0,<=50K
42,1,0,2,4,2,341204,6,12,3,8614,0,40,0,>50K
27,0,0,1,1,0,249362,5,10,6,3411,0,40,0,<=50K
42,0,1,1,1,2,247019,1,9,10,0,0,40,0,>50K
24,0,0,0,0,2,172146,4,5,8,0,1721,40,0,<=50K
48,0,0,2,0,3,110457,5,10,1,0,0,40,0,<=50K
17,0,0,0,3,1,368700,2,7,7,0,0,10,0,<=50K
33,0,0,1,1,2,182556,0,13,1,0,0,40,0,>50K
50,0,0,1,1,5,219420,1,9,5,0,0,50,0,>50K
22,1,0,0,3,2,240817,1,9,5,2597,0,40,0,<=50K
17,0,0,0,3,2,102726,14,8,4,0,0,16,0,<=50K
32,0,0,1,1,2,226267,5,10,0,0,0,40,4,<=50K
31,0,0,0,0,2,125457,1,9,10,0,0,45,0,<=50K
58,0,0,6,0,1,204021,1,9,1,0,0,50,0,<=50K
29,0,0,0,3,4,92262,1,9,11,0,0,48,0,<=50K
37,0,0,1,1,2,161141,9,11,10,0,0,40,20,>50K
34,0,0,1,1,1,190290,1,9,10,0,0,40,0,>50K
23,0,1,4,4,4,430828,5,10,1,0,0,40,0,<=50K
18,1,0,0,3,0,59342,2,7,0,0,0,5,0,<=50K
34,1,0,2,0,2,136721,1,9,1,0,0,40,0,<=50K
45,1,0,1,2,4,86644,0,13,3,0,0,55,0,<=50K
41,0,0,0,0,2,195124,3,14,1,0,0,35,21,<=50K
26,0,0,0,5,2,167350,1,9,4,0,0,30,0,<=50K
54,0,0,1,1,4,113000,5,10,7,0,0,40,0,<=50K
24,1,1,0,3,2,140027,5,10,8,0,0,45,0,<=50K
42,0,0,1,1,2,262425,5,10,3,0,0,50,0,<=50K
20,0,0,0,3,2,316702,5,10,3,0,0,20,0,<=50K
23,1,0,0,0,0,335453,0,13,9,0,0,20,0,<=50K
35,0,0,0,0,2,203628,3,14,3,0,0,60,0,>50K
31,0,0,1,1,2,118710,3,14,9,0,1902,40,0,>50K
30,1,0,0,3,2,189620,0,13,3,0,0,40,12,<=50K
19,1,0,0,3,2,475028,1,9,5,0,0,20,0,<=50K
36,0,0,0,0,4,110866,0,13,3,0,0,50,0,<=50K
31,1,0,6,4,2,243605,0,13,5,0,1380,40,1,<=50K
21,0,0,0,3,2,163870,5,10,2,0,0,30,0,<=50K
31,0,0,1,1,1,80145,5,10,10,0,0,40,0,<=50K
46,1,0,2,4,2,295566,8,16,3,25236,0,65,0,>50K
44,1,0,2,3,2,63042,0,13,1,0,0,50,0,>50K
40,0,1,1,1,2,229148,14,8,4,0,0,40,2,<=50K
45,0,1,0,0,2,242552,5,10,5,0,0,40,0,<=50K
60,0,0,1,1,2,177665,1,9,10,0,0,35,0,<=50K
18,0,0,0,5,2,208103,2,7,4,0,0,25,0,<=50K
28,0,0,1,1,2,296450,0,13,3,0,0,40,0,<=50K
36,1,1,2,4,2,70282,5,10,0,0,0,40,0,<=50K
40,0,0,1,1,2,144995,9,11,9,4386,0,40,0,<=50K
36,1,0,2,4,4,382635,0,13,0,0,0,35,6,<=50K
31,1,1,4,4,2,295697,1,9,4,0,0,40,0,<=50K
33,0,0,1,1,2,194141,1,9,8,0,0,40,0,<=50K
19,1,0,0,3,0,378418,1,9,9,0,0,40,0,<=50K
22,1,0,0,3,2,214399,5,10,5,0,0,15,0,<=50K
34,0,0,1,1,2,217460,0,13,1,0,0,45,0,>50K
33,0,0,0,0,2,182556,1,9,4,0,0,40,0,<=50K
41,0,0,1,1,2,125831,1,9,10,0,2051,60,0,<=50K
29,0,0,0,0,2,271328,0,13,3,4650,0,40,0,<=50K
50,0,0,1,1,4,50459,1,9,1,0,0,42,0,>50K
42,0,0,1,1,2,162140,0,13,1,7298,0,45,0,>50K
44,1,0,1,2,2,111502,1,9,5,0,0,40,0,<=50K
20,1,0,0,0,2,299047,5,10,4,0,0,20,0,<=50K
31,0,0,1,1,2,223212,1,9,4,0,0,40,4,<=50K
23,1,0,0,0,2,352139,5,10,4,0,0,24,0,<=50K
55,1,2,2,0,2,173093,5,10,0,0,0,40,0,<=50K
26,0,0,1,1,2,181655,9,11,0,0,2377,45,0,<=50K
25,1,0,0,3,2,332702,9,11,4,0,0,15,0,<=50K
35,0,0,1,1,2,234901,5,10,10,2407,0,40,0,<=50K
36,1,1,0,0,2,131414,5,10,5,0,0,36,0,<=50K
43,0,0,1,1,0,260960,0,13,3,0,0,50,0,<=50K
56,1,1,6,4,2,156052,1,9,4,594,0,20,0,<=50K
42,0,0,1,1,2,279914,0,13,9,0,0,40,0,>50K
19,1,0,0,5,2,192453,5,10,4,0,0,25,0,<=50K
55,0,0,1,1,1,200939,1,9,6,0,0,72,0,<=50K
42,1,0,0,0,2,151408,3,14,1,14084,0,50,0,>50K
26,0,0,0,3,2,112847,9,11,9,0,0,40,0,<=50K
17,0,0,0,3,2,316929,14,8,2,0,0,20,0,<=50K
42,1,0,1,2,4,126319,0,13,3,0,0,40,0,>50K
55,0,0,1,1,2,197422,1,9,6,7688,0,40,0,>50K
32,1,1,0,3,2,267736,5,10,0,0,0,40,0,<=50K
29,0,1,0,3,2,267034,2,7,10,0,0,40,19,<=50K
46,0,0,1,1,0,193047,0,13,3,0,0,37,0,<=50K
29,0,0,1,1,0,356089,0,13,1,7688,0,40,0,>50K
22,0,0,0,4,2,223515,0,13,3,0,0,20,0,<=50K
58,0,0,1,1,1,87510,12,6,10,0,0,40,0,<=50K
23,0,0,0,4,2,145111,1,9,6,0,0,50,0,<=50K
39,0,0,0,0,2,48093,1,9,2,0,0,40,0,<=50K
27,0,0,0,3,2,31757,9,11,10,0,0,38,0,<=50K
54,0,0,1,1,2,285854,1,9,6,0,0,40,0,>50K
33,1,0,0,0,4,120064,0,13,3,0,0,45,0,<=50K
46,1,0,1,2,3,167381,1,9,0,0,0,40,0,>50K
37,0,1,0,0,2,103408,1,9,7,0,0,40,0,<=50K
36,1,0,0,0,2,101460,1,9,4,0,0,18,0,<=50K
59,1,0,1,2,4,420537,1,9,0,0,0,38,0,>50K
34,0,0,2,4,4,119411,1,9,11,0,0,40,20,<=50K
53,0,0,1,1,5,128272,8,16,1,0,0,70,0,>50K
51,0,0,0,0,2,386773,0,13,5,0,0,55,0,>50K
32,1,0,4,4,2,283268,12,6,4,0,0,42,0,<=50K
31,0,0,3,5,0,301526,5,10,4,0,0,40,0,<=50K
22,1,0,1,2,2,151790,5,10,5,0,0,30,9,<=50K
47,1,0,2,0,1,106252,0,13,5,0,0,50,0,<=50K
32,0,0,0,0,2,188557,1,9,8,0,0,40,0,<=50K
26,1,0,0,0,2,171114,5,10,7,0,0,38,0,<=50K
37,0,0,4,0,2,327323,11,3,7,0,0,32,24,<=50K
31,0,0,2,4,2,244147,1,9,10,0,0,55,0,<=50K
37,1,0,1,2,2,280282,9,11,9,0,0,24,0,>50K
55,0,0,0,0,2,116442,1,9,5,0,0,38,0,<=50K
23,0,0,2,0,4,282579,9,11,9,0,0,56,0,<=50K
36,1,0,2,4,2,51838,5,10,0,0,0,40,0,<=50K
43,0,0,1,1,2,226902,0,13,5,0,0,50,0,>50K
54,0,0,0,0,2,279129,5,10,9,0,0,40,0,<=50K
28,1,0,0,0,2,196690,9,11,8,0,1669,42,0,<=50K
40,0,0,1,1,2,130760,9,11,1,0,0,50,0,>50K
41,0,0,1,1,1,49572,5,10,1,0,0,60,0,<=50K
40,1,4,0,0,2,237601,0,13,5,0,0,55,0,>50K
42,1,1,2,0,2,169628,5,10,0,0,0,38,0,<=50K
61,0,0,1,1,1,36671,1,9,7,0,2352,50,0,<=50K
18,0,0,0,3,2,231193,14,8,8,0,0,30,0,<=50K
48,0,0,1,1,2,102102,9,11,9,0,0,50,0,>50K
41,0,0,1,1,5,32185,0,13,9,0,0,40,0,<=50K
23,1,0,0,0,2,211046,1,9,5,2463,0,40,0,<=50K
60,0,0,1,1,2,31577,1,9,6,0,0,60,0,>50K
22,0,1,0,5,2,162343,5,10,4,0,0,20,0,<=50K
61,0,0,1,1,2,128831,1,9,8,0,0,40,0,<=50K
25,0,1,0,0,2,316688,1,9,8,0,0,40,0,<=50K
46,0,0,0,0,2,90758,3,14,9,0,0,35,0,>50K
43,0,0,1,1,2,274363,0,13,1,0,1902,40,7,>50K
43,0,0,2,0,2,154538,6,12,10,0,0,40,0,<=50K
24,0,1,0,3,2,106085,1,9,4,0,1721,30,0,<=50K
68,0,0,0,4,1,315859,2,7,7,0,0,20,0,<=50K
31,1,0,2,4,2,51471,1,9,0,0,0,38,0,<=50K
17,1,0,0,3,2,193830,2,7,5,0,0,20,0,<=50K
32,0,0,1,1,2,231043,1,9,10,5178,0,48,0,>50K
33,0,0,1,1,2,169879,0,13,3,3103,0,47,0,>50K
64,0,0,1,1,2,270333,0,13,3,0,0,40,0,>50K
20,0,0,0,3,2,138768,1,9,6,0,0,30,0,<=50K
30,1,0,4,3,2,191571,1,9,4,0,0,36,0,<=50K
43,0,0,2,0,2,94113,5,10,1,0,0,45,0,<=50K
22,0,0,0,3,2,137510,5,10,0,0,0,40,0,<=50K
17,0,0,0,3,2,32607,12,6,7,0,0,20,0,<=50K
47,1,0,1,2,1,93208,1,9,4,0,0,75,25,<=50K
41,1,0,0,0,2,254440,9,11,3,0,0,60,0,<=50K
56,0,0,1,1,2,186556,5,10,10,0,0,50,0,>50K
64,0,0,1,1,2,169871,1,9,6,0,0,45,0,<=50K
47,0,0,1,1,2,191277,1,9,6,0,0,50,0,>50K
48,0,0,0,4,2,167159,9,11,0,0,0,40,0,<=50K
31,1,0,0,0,2,171871,3,14,3,0,0,46,0,<=50K
29,0,0,0,3,2,154411,9,11,9,0,0,40,0,<=50K
30,1,0,6,0,2,129227,1,9,0,0,0,40,0,<=50K
32,0,0,1,1,2,110331,1,9,1,0,1672,60,0,<=50K
57,0,0,6,4,2,34269,1,9,6,0,653,42,0,>50K
62,1,0,6,0,2,174355,1,9,4,0,0,40,0,<=50K
39,1,0,4,4,2,680390,1,9,8,0,0,24,0,<=50K
43,0,0,0,0,2,233130,5,10,0,0,0,25,0,<=50K
24,0,0,0,3,5,165474,0,13,5,0,0,40,0,<=50K
53,1,0,1,2,2,194259,5,10,0,4386,0,40,0,>50K
26,0,0,0,3,2,280093,5,10,2,0,0,40,0,<=50K
73,0,0,1,1,1,177387,1,9,1,0,0,40,0,<=50K
55,0,0,1,1,2,105304,1,9,8,0,0,40,0,<=50K
25,0,0,2,0,2,499233,1,9,0,0,0,40,0,<=50K
41,1,0,2,0,2,180572,0,13,3,0,0,50,0,>50K
24,0,0,0,0,2,321435,0,13,1,0,0,50,0,<=50K
63,0,0,6,0,2,86108,1,9,7,0,0,6,0,<=50K
17,0,0,0,3,2,198124,2,7,5,0,0,20,0,<=50K
35,0,0,1,1,2,135162,5,10,10,0,0,50,0,<=50K
51,0,0,1,1,2,146813,5,10,3,0,0,40,0,>50K
62,1,0,6,0,4,291175,0,13,3,0,0,48,0,<=50K
55,0,0,1,1,2,387569,1,9,10,4386,0,40,0,>50K
43,0,0,2,0,2,102895,5,10,3,0,0,40,0,<=50K
40,1,0,2,0,4,33274,1,9,4,0,0,50,0,<=50K
37,0,0,1,1,2,86551,0,13,1,0,0,45,0,>50K
39,0,0,1,1,2,138192,0,13,10,0,0,40,0,<=50K
31,0,0,0,3,2,118966,1,9,10,0,0,18,0,<=50K
61,1,0,6,0,2,99784,3,14,3,0,0,40,0,>50K
26,1,0,2,0,2,90980,9,11,0,0,0,55,0,<=50K
46,0,0,1,1,1,177407,1,9,5,0,0,50,0,<=50K
26,1,0,0,0,2,96467,0,13,3,0,0,40,0,<=50K
48,0,0,2,3,0,327886,8,16,3,0,0,50,0,>50K
34,0,0,0,3,2,111567,1,9,6,0,0,40,0,<=50K
34,1,0,0,3,4,166545,1,9,0,0,0,40,0,<=50K
59,0,0,1,1,2,142182,1,9,4,0,0,40,0,>50K
34,1,0,0,3,2,188798,0,13,3,0,0,40,0,<=50K
49,1,0,0,0,2,38563,0,13,1,0,0,56,0,>50K
18,1,0,0,3,2,216284,2,7,0,0,0,20,0,<=50K
43,0,0,1,1,2,191547,1,9,7,0,0,40,4,<=50K
48,0,0,1,1,2,285335,2,7,1,0,0,50,0,<=50K
28,0,0,1,1,5,142712,5,10,1,0,0,70,0,<=50K
33,0,0,1,1,2,80945,1,9,8,0,0,40,0,<=50K
24,1,0,0,0,2,309055,5,10,5,0,0,15,0,<=50K
21,0,0,0,0,2,62339,12,6,2,0,0,40,0,<=50K
17,0,0,0,3,2,368700,2,7,5,0,0,28,0,<=50K
39,0,0,1,1,2,176186,5,10,7,0,0,50,0,>50K
29,0,0,4,3,1,266855,0,13,3,0,0,40,0,<=50K
44,0,0,1,1,2,48087,0,13,1,0,0,40,0,>50K
24,0,0,0,3,2,121313,5,10,6,0,0,50,0,<=50K
71,0,0,1,1,1,143437,3,14,5,10605,0,40,0,>50K
51,0,2,1,1,1,160724,0,13,5,0,2415,40,26,>50K
55,0,1,2,4,2,282753,11,3,4,0,0,25,0,<=50K
41,0,0,1,1,2,194636,0,13,1,0,0,60,0,>50K
23,1,1,0,4,2,153044,1,9,2,0,0,7,0,<=50K
38,1,0,2,4,2,411797,9,11,0,0,0,40,0,<=50K
39,0,0,1,1,2,117683,1,9,6,0,0,40,0,>50K
19,1,0,0,0,2,376540,1,9,0,0,0,30,0,<=50K
49,1,0,2,0,2,72393,4,5,8,0,0,40,0,<=50K
32,0,0,1,5,2,270335,0,13,0,0,0,40,11,>50K
27,0,0,1,1,2,96226,1,9,10,0,0,70,0,<=50K
38,0,0,1,1,2,95336,0,13,5,0,0,50,0,>50K
33,1,0,1,2,2,258498,5,10,10,0,0,60,0,<=50K
23,0,0,0,3,2,205865,0,13,1,0,0,28,0,<=50K
54,0,1,1,1,1,406468,1,9,5,0,0,40,0,<=50K
29,1,0,2,0,2,177119,9,11,9,2174,0,45,0,<=50K
35,0,0,0,0,1,372525,0,13,1,0,0,40,0,<=50K
